,author_name
17554,"(Jian, Ying Zhang)"
17555,"(Deborah S., Porterfield)"
17556,"(Todd, Rogers)"
17557,"(Lashawn M., Glasgow)"
17558,"(Shaio Yan, Huang)"
17559,"(Hsueh Ju, Chen)"
17560,"(An An, Chiu)"
17561,"(Chih Pin, Chen)"
17562,"(P. C., Jha)"
17563,"(Ramandeep, Kaur)"
17564,"(Shivani, Bali)"
17565,"(Sushila, Madan)"
17566,"(Craig, Standing)"
17567,"(Chad, Lin)"
17568,"(Changsoo, Sohn)"
17569,"(Suresh K., Tadisina)"
17570,"(Gary, Spraakman)"
17571,"(Winifred, O’Grady)"
17572,"(Davood, Askarany)"
17573,"(Chris, Akroyd)"
17574,"(S.M., Mostafavi)"
17575,"(E., Hamadani)"
17576,"(R., Kuehn)"
17577,"(R., Tafazolli)"
17578,"(Birgit, Hofreiter)"
17579,"(Ja Hee, Kim)"
17580,"(Michael, Doumpos)"
17581,"(Constantin, Zopounidis)"
17582,"(Kate, Phylaktis)"
17583,"(Jason, Ackleson)"
17584,"(Ann, Pearson)"
17585,"(Suresh, Tadisina)"
17586,"(Chris, Griffin)"
17587,"(Yi Hsuan, Lee)"
17588,"(Yi Chuan, Hsieh)"
17589,"(Yen Hsun, Chen)"
17590,"(Marek Z., Reformat)"
17591,"(Ronald R., Yager)"
17592,"(Wojciech, Jamroga)"
17593,"(Jürgen, Dix)"
17594,"(Cara, Peters)"
17595,"(Ekambaram, Palaneeswaran)"
17596,"(Peter E D, Love)"
17597,"(Mohan M., Kumaraswamy)"
17598,"(Thomas S T, Ng)"
17599,"(Adnan, Nadeem)"
17600,"(Michael, Howarth)"
17601,"(Hsuan Hsuan, Chang)"
17602,"(Tsung Yu, Lai)"
17603,"(Hsiao Hsi, Wang)"
17604,"(Ssu Hsuan, Lu)"
17605,"(Chun Chieh, Yang)"
17606,"(Jean Luc, Gaudiot)"
17607,"(Kenneth J., Klassen)"
17608,"(Reena, Yoogalingam)"
17609,"(Haydee M., Cuevas)"
17610,"(Bonnie Rubenstein, Montano)"
17611,"(Victoria, Yoon)"
17612,"(Stuart, Lowry)"
17613,"(Teresa, Merlau)"
17614,"(Nigel J., Martin)"
17615,"(John L., Rice)"
17616,"(C., Zang)"
17617,"(Y., Fan)"
17618,"(M., Klopčič)"
17619,"(W.J., Koops)"
17620,"(A., Kuipers)"
17621,"(Dionne S., Kringos)"
17622,"(Wienke, Boerma)"
17623,"(Jouke, Van Der Zee)"
17624,"(Peter, Groenewegen)"
17625,"(Junlong, Zhang)"
17626,"(William H K, Lam)"
17627,"(Bi Yu, Chen)"
17628,"(Xiaojun, Yuan)"
17629,"(Ralph H., Sprague)"
17630,"(Eyun Jung, Ki)"
17631,"(Elmie, Nekmat)"
17632,"(Jörg, Dallmeyer)"
17633,"(René, Schumann)"
17634,"(Andreas D., Lattner)"
17635,"(Ingo J., Timm)"
17636,"(Weibing, Xiao)"
17637,"(Bob, Russell)"
17638,"(Yue, Luo)"
17639,"(Lizy K., John)"
17640,"(Lieven, Eeckhout)"
17641,"(Paul, Lewis)"
17642,"(Kuo Chien, Chang)"
17643,"(Judith, Rauhofer)"
17644,"(Gojko, Grubor)"
17645,"(Ivan, Barać)"
17646,"(Pablo, Álvarez)"
17647,"(Georges, Seingier)"
17648,"(Gerardo, Bocco)"
17649,"(Ileana, Espejel)"
17650,"(Julie, Noriega)"
17651,"(Nafaâ, Jabeur)"
17652,"(Biju, Sayed)"
17653,"(Colm, O'hEocha)"
17654,"(Xiaofeng, Wang)"
17655,"(Kieran, Conboy)"
17656,"(Reza, Ghazinouri)"
17657,"(Douglas G., Santos)"
17658,"(Flavio A., Ziegelmann)"
17659,"(Anna, Alberini)"
17660,"(Erik, Lichtenberg)"
17661,"(Dominic, Mancini)"
17662,"(Gregmar I., Galinato)"
17663,"(Li Chen, Cheng)"
17664,"(Min Juan, Jhang)"
17665,"(Bjorn T., Asheim)"
17666,"(Helen Lawton, Smith)"
17667,"(Christine, Oughton)"
17668,"(Xin, Zhang)"
17669,"(Yu, Hu)"
17670,"(Duncan, Simester)"
17671,"(Alon, Peled)"
17672,"(Alexander, Rasmussen)"
17673,"(George, Porter)"
17674,"(Michael, Conley)"
17675,"(Harsha V., Madhyastha)"
17676,"(Radhika Niranjan, Mysore)"
17677,"(Alexander, Pucher)"
17678,"(Amin, Vahdat)"
17679,"(Scott M., Kowalski)"
17680,"(Peter A., Parker)"
17681,"(G. Geoffrey, Vining)"
17682,"(Florian, Johannsen)"
17683,"(Leslie A., Watts)"
17684,"(Heike Thiel, de Bocanegra)"
17685,"(Philip D., Darney)"
17686,"(Denis, Hulett)"
17687,"(Michael, Howell)"
17688,"(John, Mikanda)"
17689,"(Regina, Zerne)"
17690,"(Michael S., Policar)"
17691,"(Franck, Galtier)"
17692,"(François, Bousquet)"
17693,"(Martine, Antona)"
17694,"(Pierre, Bommel)"
17695,"(John, Kirkland)"
17696,"(Floarea, Serban)"
17697,"(Joaquin, Vanschoren)"
17698,"(Jörg-Uwe, Kietz)"
17699,"(Abraham, Bernstein)"
17700,"(Wendell C, Lawther)"
17701,"(Jurgen, Faust)"
17702,"(Lutz, Bornmann)"
17703,"(Jed, DeVaro)"
17704,"(Robert, Li)"
17705,"(Dana, Brookshire)"
17706,"(Ana Maria, Mestre)"
17707,"(Qiang, Ma)"
17708,"(Sijie, Li)"
17709,"(Xiqing, Sha)"
17710,"(Klarissa, Ting-Ting Chang)"
17711,"(Anita, Howarth)"
17712,"(H. Neil, Geismar)"
17713,"(Kosheek, Sewchurran)"
17714,"(Michelle, Barron)"
17715,"(Chiung-Ju, Liang)"
17716,"(Bernd W., Wirtz)"
17717,"(Linda, Mory)"
17718,"(Sebastian, Ullrich)"
17719,"(Amitabh, Sinha)"
17720,"(Gürsel A., Süer)"
17721,"(Fazleena, Badurdeen)"
17722,"(Nishantha, Dissanayake)"
17723,"(Christe, Brewton)"
17724,"(Joe, Eppling)"
17725,"(Mattie, Hobley)"
17726,"(Siu K., Choy)"
17727,"(J.P., Womack)"
17728,"(Hongxin, Zhao)"
17729,"(François, Broquedis)"
17730,"(Nathalie, Furmento)"
17731,"(Brice, Goglin)"
17732,"(Pierre André, Wacrenier)"
17733,"(Raymond, Namyst)"
17734,"(Kannan, Srikanth)"
17735,"(Douglas E., Jones)"
17736,"(Thomas, Gehrig)"
17737,"(Werner, Güth)"
17738,"(René, Levínský)"
17739,"(Shyamala, Gopinath)"
17740,"(Jin-Hyuk, Kim)"
17741,"(Gordon V., Cormack)"
17742,"(Thomas R., Lynam)"
17743,"(D., Vasquez)"
17744,"(D., Powell)"
17745,"(Kristina, McElheran)"
17746,"(Kamil, Omoteso)"
17747,"(Ashok, Patel)"
17748,"(Peter, Scott)"
17749,"(Michael John, Valosa)"
17750,"(Michael, Polonskya)"
17751,"(Gus, Geursenb)"
17752,"(Boby, Shiu)"
17753,"(Sinno Jialin, Pan)"
17754,"(Zhiqiang, Toh)"
17755,"(Jian, Su)"
17756,"(Inbal, Yahav)"
17757,"(Valeria, Belvedere)"
17758,"(Alberto, Grando)"
17759,"(Paola, Bielli)"
17760,"(Khalil Md, Nor)"
17761,"(J. Michael, Pearson)"
17762,"(David E., Guest)"
17763,"(None, Peter Ricketts)"
17764,"(None, Lawrence Hildebrand)"
17765,"(Mahfuz, Ashraf)"
17766,"(Bushra Tahseen, Malik)"
17767,"(Gwyn, Bevan)"
17768,"(William N., Dilla)"
17769,"(Andrew J., Harrison)"
17770,"(Gilad, Livne)"
17771,"(Maureen, McNichols)"
17772,"(Bruce C., Hartman)"
17773,"(Christian, Kiehle)"
17774,"(Klaus, Greve)"
17775,"(Christian, Heier)"
17776,"(Daved, van Stralen)"
17777,"(Thomas A., Mercer)"
17778,"(Yael, Dubinsky)"
17779,"(Snunith, Shoham)"
17780,"(Alon, Hasgall)"
17781,"(Andreas, Winter)"
17782,"(Carlo, Simon)"
17783,"(Robert H., Crawford)"
17784,"(Stephen, Pullen)"
17785,"(a.M.H., Elokda)"
17786,"(K.M.F., Elsayed)"
17787,"(Reyes, Gonzalez)"
17788,"(Juan, Llopis)"
17789,"(Jose, Gasco)"
17790,"(Quanyin, Tan)"
17791,"(Xianlai, Zeng)"
17792,"(Winifred L., Ijomah)"
17793,"(Lixia, Zheng)"
17794,"(Jinhui, Li)"
17795,"(Sungyong, Choi)"
17796,"(H. D., Yang)"
17797,"(Jerry, Kline)"
17798,"(Don, Barlow)"
17799,"(William T., Gormley)"
17800,"(Lambertus P.J., van Nistelrooij)"
17801,"(Ilse M., Verstijnen)"
17802,"(Beata, Starzyńska)"
17803,"(Adam, Hamrol)"
17804,"(R.C., Biradar)"
17805,"(S.S., Manvi)"
17806,"(None, van Veenstra)"
17807,"(None, Aagesen)"
17808,"(None, Janssen)"
17809,"(None, Krogstie)"
17810,"(Young-Chan, Lee)"
17811,"(Nguyen-Hanh, Tang)"
17812,"(Robert, Mechanic)"
17813,"(Darren E., Zinner)"
17814,"(Richard, Adams)"
17815,"(John, Bessant)"
17816,"(Robert, Phelps)"
17817,"(Mariya A., Sodenkamp)"
17818,"(Leena, Suhl)"
17819,"(Soonmok, Kwon)"
17820,"(Jongmin, Shin)"
17821,"(Jaehoon, Ko)"
17822,"(Cheeha, Kim)"
17823,"(Karin, Olesen)"
17824,"(Michael, Piggott)"
17825,"(W.-H., Liao)"
17826,"(Y.-C., Lee)"
17827,"(S.P., Kedia)"
17828,"(James Y. L., Thong)"
17829,"(Yu, Li)"
17830,"(Xi, Wang)"
17831,"(Naihua, Xiu)"
17832,"(Dachuan, Xu)"
17833,"(Qishu, Cai)"
17834,"(Qi Ming, He)"
17835,"(James H., Bookbinder)"
17836,"(Colin, Fisher)"
17837,"(Bernadette, Downes)"
17838,"(Uddhab, Bhandary)"
17839,"(Brian, Muller)"
17840,"(Paweł, Kowalik)"
17841,"(Fred, Langerak)"
17842,"(A., Persona)"
17843,"(A., Grassi)"
17844,"(M., Catena)"
17845,"(Marc, Pilkington)"
17846,"(Sue, Newell)"
17847,"(Linda F., Edelman)"
17848,"(Jia, Zeng)"
17849,"(Naoyuki, Tokuda)"
17850,"(Xuan, Zhao)"
17851,"(Qinying, Liao)"
17852,"(Changyan, Chi)"
17853,"(Nallam Sai, Nandeswara Rao)"
17854,"(Nasina, Jigeesh)"
17855,"(Hideo, Nagai)"
17856,"(Karen J., Freberg)"
17857,"(Kristin, Saling)"
17858,"(Laura, Freberg)"
17859,"(Fabiano, Baldo)"
17860,"(Ricardo J., Rabelo)"
17861,"(Rolando V., Vallejos)"
17862,"(Bernhard, Haslhofer)"
17863,"(Wolfgang, Klas)"
17864,"(Lawrence, Ness)"
17865,"(Sven C., Voelpel)"
17866,"(Malte, Dous)"
17867,"(Thomas H., Davenport)"
17868,"(Sven, Dammann)"
17869,"(Morten, Elle)"
17870,"(Lesley H., Curtis)"
17871,"(Jeffrey, Brown)"
17872,"(Paulo J., Gomes)"
17873,"(Nitin R., Joglekar)"
17874,"(Isabelle, Brocas)"
17875,"(Juan D., Carrillo)"
17876,"(Silvan, Winkler)"
17877,"(Cornelius J., König)"
17878,"(Martin, Kleinmann)"
17879,"(Rachael L., Fleurence)"
17880,"(Anne C., Beal)"
17881,"(Susan E., Sheridan)"
17882,"(Lorraine B., Johnson)"
17883,"(Joe V., Selby)"
17884,"(Monica, Martinez-Blasco)"
17885,"(Josep, Garcia-Blandon)"
17886,"(Josep Maria, Argiles-Bosch)"
17887,"(Francesco D., Sandulli)"
17888,"(José, Fernández-Menéndez)"
17889,"(Antonio, Rodríguez-Duarte)"
17890,"(José Ignacio, López-Sánchez)"
17891,"(Janet, Woolum)"
17892,"(Denise, Mcmanus)"
17893,"(Houston, Carr)"
17894,"(Benjamin, Adams)"
17895,"(E., Tardos)"
17896,"(T., Wexler)"
17897,"(Maria J., Masanet-Llodra)"
17898,"(Abdullah, Cerekci)"
17899,"(Amarnath, Banerjee)"
17900,"(Vincent, Canuel)"
17901,"(Bastien, Rance)"
17902,"(Paul, Avillach)"
17903,"(Patrice, Degoulet)"
17904,"(Anita, Burgun)"
17905,"(Matlin, Gilman)"
17906,"(Jason M., Hockenberry)"
17907,"(Arnold S., Milstein)"
17908,"(Ira B., Wilson)"
17909,"(Edmund R., Becker)"
17910,"(Byoungsoo, Kim)"
17911,"(Mario Arrigoni, Neri)"
17912,"(Marco, Colombetti)"
17913,"(Angel, Cobo)"
17914,"(Rocio, Rocha)"
17915,"(Carlos, Rodríguez-Hoyos)"
17916,"(Giuseppe, Espa)"
17917,"(Giuseppe, Arbia)"
17918,"(Diego, Giuliani)"
17919,"(Oya I., Tukel)"
17920,"(Tibor, Kremic)"
17921,"(Walter O., Rom)"
17922,"(Richard J., Miller)"
17923,"(Tianqi, Chen)"
17924,"(Mu, Li)"
17925,"(Yutian, Li)"
17926,"(Min, Lin)"
17927,"(Naiyan, Wang)"
17928,"(Minjie, Wang)"
17929,"(Tianjun, Xiao)"
17930,"(Bing, Xu)"
17931,"(Chiyuan, Zhang)"
17932,"(Zheng, Zhang)"
17933,"(Ivan J., Gotham)"
17934,"(Linh H., Le)"
17935,"(Debra L., Sottolano)"
17936,"(Kathryn J., Schmit)"
17937,"(Wen L., Dai)"
17938,"(Mathew P., White)"
17939,"(J. Richard, Eiser)"
17940,"(Abdelghani, Bouras)"
17941,"(Xiaojun, Bi)"
17942,"(Seok Hyung, Bae)"
17943,"(Ravin, Balakrishnan)"
17944,"(Chunqiao, Tan)"
17945,"(Sushil, Gupta)"
17946,"(Junmin, Shi)"
17947,"(Kathy, Pain)"
17948,"(Peter, Hall)"
17949,"(Harald, Badinger)"
17950,"(Jesus, Crespo Cuaresma)"
17951,"(Bernard, Archimede)"
17952,"(Agnes, Letouzey)"
17953,"(Muhammad Ali, Memon)"
17954,"(Jiucheng, Xu)"
17955,"(Raymond Y . C., Tse)"
17956,"(Sheng-Syan, Chen)"
17957,"(Wen-Chun, Lin)"
17958,"(Shao-Chi, Chang)"
17959,"(Chih-Yen, Lin)"
17960,"(Mashael, Khayyat)"
17961,"(Donna, Slawsky)"
17962,"(Amy H.I., Lee)"
17963,"(He Yau, Kang)"
17964,"(Cheng Yan, Yang)"
17965,"(Chun Yu, Lin)"
17966,"(Lijian, Wei)"
17967,"(Xiong, Xiong)"
17968,"(Chun-Chin, Hsu)"
17969,"(Long-Sheng, Chen)"
17970,"(Cheng-Hsiang, Liu)"
17971,"(Wiljeana J., Glover)"
17972,"(Jennifer A., Farris)"
17973,"(Eileen M., Van Aken)"
17974,"(Hsin-Hui, Lin)"
17975,"(Kirsty E., Scholes-Balog)"
17976,"(Jessica A., Heerde)"
17977,"(Sheryl A., Hemphill)"
17978,"(Diane E., Bailey)"
17979,"(Paul M., Leonardi)"
17980,"(Jan, Chong)"
17981,"(Wei hua, Li)"
17982,"(Cheng, Wang)"
17983,"(Carrie S., Dossick)"
17984,"(Gina, Neff)"
17985,"(BRIAN, HUTCHISON)"
17986,"(JEAN-FREDERIC, LEVESQUE)"
17987,"(ERIN, STRUMPF)"
17988,"(NATALIE, COYLE)"
17989,"(Martin, Gairing)"
17990,"(Burkhard, Monien)"
17991,"(Karsten, Tiemann)"
17992,"(Katie, Shilton)"
17993,"(Vijay S, Mookerjee)"
17994,"(Antonio, Martinez-Sykora)"
17995,"(Jing, Wang)"
17996,"(Anil, Verma)"
17997,"(Paolo, Ferragina)"
17998,"(Ugo, Scaiella)"
17999,"(Martin, Berger)"
18000,"(Javier Revilla, Diez)"
18001,"(Stephen E., Chick)"
18002,"(Mohsen, Pirdashti)"
18003,"(Steffen, Hinss)"
18004,"(Alexis H., Kunz)"
18005,"(David, Kang)"
18006,"(Roger, Chiang)"
18007,"(Adi, Katz)"
18008,"(Simona, Survilaitė)"
18009,"(Rima, Tamošiūnienė)"
18010,"(Guido, Schryen)"
18011,"(Diana, Hristova)"
18012,"(Sunil, Wattal)"
18013,"(Himlal, Baral)"
18014,"(Rodney J., Keenan)"
18015,"(Nigel E., Stork)"
18016,"(Sabine, Kasel)"
18017,"(Melih, Çelik)"
18018,"(Pınar, Keskinocak)"
18019,"(Manolis N., Kritikos)"
18020,"(George, Ioannou)"
18021,"(Slobodan, Čerović)"
18022,"(Slađana, Batić)"
18023,"(Majid, Behzadian)"
18024,"(Seyyed Mahdi, Hosseini-Motlagh)"
18025,"(Joshua, Ignatius)"
18026,"(Mohammad Mehdi, Sepehri)"
18027,"(Richard, John)"
18028,"(Zhanlian, Feng)"
18029,"(Vincent, Mor)"
18030,"(Jing-Zhi, Huang)"
18031,"(Ying, Wang)"
18032,"(Mark, Burgess)"
18033,"(Richard P., Smiraglia)"
18034,"(Stefan, Stieglitz)"
18035,"(Linh, Dang-Xuan)"
18036,"(Barbara, Waha)"
18037,"(Kate, Davis)"
18038,"(Kevan, Buckley)"
18039,"(Georgios, Paltoglou)"
18040,"(Di, Cai)"
18041,"(Arvid, Kappas)"
18042,"(Rashina, Hoda)"
18043,"(Jeffry, Babb)"
18044,"(Jacob, Norbjerg)"
18045,"(A., Kampker)"
18046,"(C., Narr)"
18047,"(T., Potente)"
18048,"(P., Attig)"
18049,"(Wouter, Van Dooren)"
18050,"(Jennifer P., Wisdom)"
18051,"(James H., Ford)"
18052,"(Meg, Wise)"
18053,"(Deirdre, Mackey)"
18054,"(Carla A., Green)"
18055,"(Silvia, Schwarze)"
18056,"(Eyal, Krikon)"
18057,"(Oren, Kurland)"
18058,"(Michael, Bendersky)"
18059,"(C., Fearon)"
18060,"(G., Philip)"
18061,"(Xiuli, Chao)"
18062,"(Yoshito, Matsudaira)"
18063,"(Michel, Joubert)"
18064,"(Marius, Fieschi)"
18065,"(Meimei, Xia)"
18066,"(Juliang, Zhang)"
18067,"(Linda S.L., Lai)"
18068,"(Tai Yi, Yu)"
18069,"(Joe, Zou)"
18070,"(Christopher J., Pavlovski)"
18071,"(Weihua, Liu)"
18072,"(Dong, Xie)"
18073,"(Xiaoyan, Liu)"
18074,"(Stefan, Seifert)"
18075,"(Minna, Allarakhia)"
18076,"(J., David Fuller)"
18077,"(Karen, Smilowitz)"
18078,"(Maciek, Nowak)"
18079,"(Tingting, Jiang)"
18080,"(Gregg G., Van Ryzin)"
18081,"(Cecilia F., Lavena)"
18082,"(Irfan, Awan)"
18083,"(Giulio, Napolitano)"
18084,"(Elizabeth, Ranaghan)"
18085,"(Richard, Middleton)"
18086,"(Colin, Fox)"
18087,"(Anna, Gavin)"
18088,"(Bashar H., Sader)"
18089,"(Carl D., Sorensen)"
18090,"(Collin D., Ramdeen)"
18091,"(Jocelina, Santos)"
18092,"(Hyun Kyung, Chatfield)"
18093,"(Constantinos, Boussios)"
18094,"(Giorgos, Zacharia)"
18095,"(Yi Ling, Lin)"
18096,"(Christoph, Trattner)"
18097,"(Peter, Brusilovsky)"
18098,"(Luis Fernando, Alarcón)"
18099,"(José Antonio, Bustamante)"
18100,"(Mark T., Leung)"
18101,"(An-Sing, Chen)"
18102,"(Ruben, Mancha)"
18103,"(Linying, Dong)"
18104,"(Winfried, Ebner)"
18105,"(Nina, Oertel)"
18106,"(Zoltan, Nochta)"
18107,"(Clarke, Simmons)"
18108,"(Thomas, Döhmer)"
18109,"(Chengliang, Liu)"
18110,"(Changqing, Zhou)"
18111,"(Dan, Frankowski)"
18112,"(Pamela, Ludford)"
18113,"(Shashi, Shekhar)"
18114,"(Loren, Terveen)"
18115,"(Xiao, Huang)"
18116,"(Mahesh, Nagarajan)"
18117,"(Greys, Sošic̈)"
18118,"(Kirstie, Ball)"
18119,"(Ki Hoon, Lee)"
18120,"(Claire, Moxham)"
18121,"(Jeff, Girling)"
18122,"(Shruti, Garg)"
18123,"(Elizabeth, Jelfs)"
18124,"(Jeni, Bremner)"
18125,"(Mohammed, Al-Bataineh)"
18126,"(Simaan, AbouRizk)"
18127,"(Holly, Parkis)"
18128,"(Stewart, Whittemore)"
18129,"(Jorge L., Zapico)"
18130,"(Nils, Brandt)"
18131,"(Marko, Turpeinen)"
18132,"(Michael G H, Bell)"
18133,"(Galina, Shevchenko)"
18134,"(Leonas, Ustinovichius)"
18135,"(Algirdas, Andruškevičius)"
18136,"(Sangjin, Lee)"
18137,"(Jongin, Lim)"
18138,"(Laurence T., Yang)"
18139,"(Ulrika H., Westergren)"
18140,"(Misse, Wester)"
18141,"(Xiaoying, Yang)"
18142,"(Guohong, Shi)"
18143,"(Zhiwen, Zhang)"
18144,"(Lili, Yang)"
18145,"(Guofeng, Su)"
18146,"(Hongyong, Yuan)"
18147,"(C., Heneghan)"
18148,"(P., Alonso-Coello)"
18149,"(J. M., Garcia-Alamino)"
18150,"(R., Perera)"
18151,"(E., Meats)"
18152,"(P., Glasziou)"
18153,"(Pradnya, Joshi)"
18154,"(Mahindra, Imadabathuni)"
18155,"(David, He)"
18156,"(Mohammed, Al-Kateb)"
18157,"(Eric, Bechhoefer)"
18158,"(John W., Finney)"
18159,"(Keith, Humphreys)"
18160,"(Daniel R., Kivlahan)"
18161,"(Alex H.S., Harris)"
18162,"(Cristina, Carrasco)"
18163,"(Mònica, Serrano)"
18164,"(Soo Young, Rieh)"
18165,"(Dennis, Eggett)"
18166,"(Claudia, Carstea)"
18167,"(Gheorghe, Sabau)"
18168,"(Yung Ming, Li)"
18169,"(David, Bawden)"
18170,"(A. S., Dadzie)"
18171,"(R., Bhagdev)"
18172,"(A., Chakravarthy)"
18173,"(S., Chapman)"
18174,"(J., Iria)"
18175,"(V., Lanfranchi)"
18176,"(J., Magalhães)"
18177,"(D., Petrelli)"
18178,"(F., Ciravegna)"
18179,"(Tadeusz, Sawik)"
18180,"(Célia, Ramos)"
18181,"(Fernando, Perna)"
18182,"(Wanita, Sherchan)"
18183,"(Surya, Nepal)"
18184,"(Cecile, Paris)"
18185,"(Kyle, Lewis)"
18186,"(Benjamin, Herndon)"
18187,"(Shanthikumar J., George)"
18188,"(Shen Zuo Jun, Max)"
18189,"(Michael S., Drake)"
18190,"(James N., Myers)"
18191,"(Linda A., Myers)"
18192,"(Michael D., Stuart)"
18193,"(David, Cook)"
18194,"(Jeffrey E., Thompson)"
18195,"(Elizabeth B., Habermann)"
18196,"(Sue L., Visscher)"
18197,"(Joseph A., Dearani)"
18198,"(Veronique L., Roger)"
18199,"(Bijan J., Borah)"
18200,"(Kamla Ali, Al-Busaidi)"
18201,"(Kenneth R, Shelby)"
18202,"(Thomas A, Mazzuchi)"
18203,"(Domingo, Ribeiro)"
18204,"(Gary Paul, Akehurst)"
18205,"(Stewart, Bodner)"
18206,"(Gary, Hirsch)"
18207,"(Jack, Homer)"
18208,"(Justin, Trogdon)"
18209,"(Kristina, Wile)"
18210,"(Diane, Orenstein)"
18211,"(Rachelle, Bosua)"
18212,"(Lara, Khansa)"
18213,"(Xiao, Ma)"
18214,"(Divakaran, Liginlal)"
18215,"(Wen Hsiang, Wu)"
18216,"(Shuenn Ren, Cheng)"
18217,"(Chin Chia, Wu)"
18218,"(Tobias, Graml)"
18219,"(Ralf, Bracht)"
18220,"(Marcus, Spies)"
18221,"(W., Tavernier)"
18222,"(D., Papadimitriou)"
18223,"(D., Colle)"
18224,"(M., Pickavet)"
18225,"(P., Demeester)"
18226,"(Mingming, Hu)"
18227,"(Håvard, Bergsdal)"
18228,"(Ester, Van Der Voet)"
18229,"(Gjalt, Huppes)"
18230,"(Daniel B., Muller)"
18231,"(Dien D., Phan)"
18232,"(Mark B., Schmidt)"
18233,"(Jim Q., Chen)"
18234,"(Junghoon, Moon)"
18235,"(Md. Dulal, Hossain)"
18236,"(G. Lawrence, Sanders)"
18237,"(Edward J., Garrity)"
18238,"(Sooran, Jo)"
18239,"(Alexandra E., Shields)"
18240,"(Paola D., Miralles)"
18241,"(Jie, Zheng)"
18242,"(Sara, Rosenbaum)"
18243,"(Eric G., Campbell)"
18244,"(Eric, Zitzewitz)"
18245,"(Ron, Berger)"
18246,"(Isabel, Estrada)"
18247,"(Natalia, Martín-Cruz)"
18248,"(Pilar, Pérez-Santana)"
18249,"(Anil, Chandrakumara)"
18250,"(Pawan S., Budhwar)"
18251,"(Baker, Ayoun)"
18252,"(Daniel, Connolly)"
18253,"(Khaldoon, Nusair)"
18254,"(Stephen Burton, Sloane)"
18255,"(John M., Anderies)"
18256,"(Paul, Smith)"
18257,"(Ann Schoofs, Hundt)"
18258,"(Vipat, Kuruchittham)"
18259,"(Qian, Li)"
18260,"(JOCELYN, SACKEY)"
18261,"(YLVA, FÄLTHOLM)"
18262,"(HÅKAN, YLINENPÄÄ)"
18263,"(Yi Chen E., Yang)"
18264,"(Yu Feng F., Lin)"
18265,"(Dan H., Lawrence)"
18266,"(J., Efrim Boritz)"
18267,"(A., Faye Borthick)"
18268,"(Adam, Presslee)"
18269,"(Juan P., Maicas)"
18270,"(F. Javier, Sese)"
18271,"(Lucy A., Savitz)"
18272,"(Martina, Fromhold-Eisebith)"
18273,"(Claudia, Werker)"
18274,"(Anne, Seguy)"
18275,"(Daniel, Noyes)"
18276,"(Philippe, Clermont)"
18277,"(Philip, Doganis)"
18278,"(Eleni, Aggelogiannaki)"
18279,"(Haralambos, Sarimveis)"
18280,"(Keith, Bell)"
18281,"(Amanda, Coles)"
18282,"(Andrew, Coles)"
18283,"(Maria, Fox)"
18284,"(Derek, Long)"
18285,"(Surya, Sahoo)"
18286,"(Seongbae, Kim)"
18287,"(Byung In, Kim)"
18288,"(Bob, Kraas)"
18289,"(Alexander, Popov)"
18290,"(Jay, Cline)"
18291,"(Goknur, Arzu Akyuz)"
18292,"(Turan, Erman Erkan)"
18293,"(Kyle, Goldschmidt)"
18294,"(Terry, Harrison)"
18295,"(Matthew, Holtry)"
18296,"(Jeremy, Reeh)"
18297,"(Shuli, Wang)"
18298,"(Wenzhe, Tang)"
18299,"(Yuxuan, Li)"
18300,"(Bjørn T., Asheim)"
18301,"(Jerker, Moodysson)"
18302,"(Jef, Wijsen)"
18303,"(Brooke B., Kadow)"
18304,"(Melissa K., Lamkin)"
18305,"(Hwansuk Chris, Choi)"
18306,"(Tanya, MaClaurin)"
18307,"(Ju Eun, Cho)"
18308,"(Sung Pil, Hahm)"
18309,"(Rose, O'Neill)"
18310,"(Wendy, Wang)"
18311,"(Drew, Hwang)"
18312,"(Thorsten M., Speer)"
18313,"(Yan, Dong)"
18314,"(Kefeng, Xu)"
18315,"(Tony Haitao, Cui)"
18316,"(Yuliang, Yao)"
18317,"(Povl Erik, Jensen)"
18318,"(Paul, Parboteeah)"
18319,"(Terrell G., Russell)"
18320,"(S. Craig, Finlay)"
18321,"(Sue, Abdinnour)"
18322,"(Mark L., Lengnick-Hall)"
18323,"(Cynthia A., Lengnick-Hall)"
18324,"(Kenichi, Yazawa)"
18325,"(Haibo, Hu)"
18326,"(Jianliang, Xu)"
18327,"(Sai Tung, On)"
18328,"(Jing, Du)"
18329,"(Joseph Kee-Yin, Ng)"
18330,"(Peter, Spurgeon)"
18331,"(Patti, Mazelan)"
18332,"(Fred, Barwell)"
18333,"(D.S.a, Remer)"
18334,"(K.M.b, Ahle)"
18335,"(K.J.c, Alley)"
18336,"(J.F.d, Silny)"
18337,"(K.e, Hsin)"
18338,"(Sachin, Singh)"
18339,"(Sushil, Puradkar)"
18340,"(Yugyung, Lee)"
18341,"(Yu-Feng, Lin)"
18342,"(Jihua, Wang)"
18343,"(Albert J, Valocchi)"
18344,"(Frances M.T., Brazier)"
18345,"(C. Y., Liu)"
18346,"(Dan, Chiappe)"
18347,"(Kim-Phuong L., Vu)"
18348,"(Tom, Strybel)"
18349,"(Charu, Chandra)"
18350,"(Janis, Grabis)"
18351,"(Armen, Tumanyan)"
18352,"(Sergey, Melnik)"
18353,"(Andrey, Gubarev)"
18354,"(Jing Jing, Long)"
